m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.1134375,0.018125,-0.2128125,0.0484375,-0.0021875,-0.0803125,-0.291875,-0.134375,-0.0625,-0.031875
-0.106875,0.0428125,-0.2234375,0.0478125,-0.0084375,-0.07375,-0.28875,-0.140625,-0.0559375,-0.0221875
-0.1103125,0.04125,-0.248125,0.058125,0.0096875,-0.0753125,-0.295,-0.1515625,-0.065625,-0.0215625
-0.1165625,0.0415625,-0.255625,0.0625,0.0321875,-0.06875,-0.2878125,-0.1390625,-0.0734375,-0.0528125
-0.13125,0.04625,-0.2475,0.0703125,0.0228125,-0.0575,-0.2875,-0.156875,-0.080625,-0.045
-0.164375,0.0234375,-0.24625,0.0665625,0.0275,-0.0540625,-0.2784375,-0.155,-0.0715625,-0.0334375
-0.15125,0.0246875,-0.244375,0.0659375,0.0271875,-0.0528125,-0.2803125,-0.1375,-0.086875,-0.035
-0.1503125,0.04875,-0.2796875,0.0728125,0.026875,-0.05375,-0.2809375,-0.1234375,-0.0878125,-0.0378125
-0.14875,0.060625,-0.28625,0.085,0.03,-0.04375,-0.2865625,-0.115,-0.088125,-0.035625
-0.1640625,0.071875,-0.3003125,0.101875,0.0271875,-0.0325,-0.26,-0.1075,-0.0846875,-0.030625
-0.159375,0.0546875,-0.2915625,0.1215625,0.0209375,-0.0465625,-0.264375,-0.105,-0.0815625,-0.0253125
-0.1428125,0.0540625,-0.2775,0.1165625,0.0428125,-0.0534375,-0.2678125,-0.085625,-0.069375,-0.02625
-0.140625,0.0571875,-0.278125,0.095,0.0571875,-0.05,-0.2946875,-0.0871875,-0.0978125,-0.0275
-0.1553125,0.04375,-0.2884375,0.09,0.0478125,-0.0575,-0.2790625,-0.084375,-0.0940625,-0.0096875
-0.168125,0.051875,-0.276875,0.0784375,0.029375,-0.046875,-0.2921875,-0.089375,-0.091875,-0.0153125
-0.151875,0.03375,-0.2715625,0.079375,0.025625,-0.04125,-0.278125,-0.054375,-0.0778125,-0.0059375
-0.1528125,0.0196875,-0.26875,0.0675,0.0353125,-0.0275,-0.2990625,-0.0496875,-0.0771875,-0.02
-0.145,0.025625,-0.2534375,0.07,0.036875,-0.03625,-0.2996875,-0.070625,-0.07375,-0.0234375
-0.153125,0.0196875,-0.259375,0.084375,0.04,-0.0484375,-0.2725,-0.0509375,-0.085625,-0.0028125
-0.151875,0.035,-0.25625,0.1071875,0.0421875,-0.045625,-0.2825,-0.0234375,-0.1028125,0.01
-0.1234375,0.0346875,-0.25375,0.121875,0.0475,-0.0475,-0.25,-0.019375,-0.11,0.026875
-0.115,0.03125,-0.2334375,0.12125,0.0578125,-0.0621875,-0.2359375,0.00625,-0.1140625,0.035625
-0.1284375,0.043125,-0.2421875,0.1353125,0.0690625,-0.0590625,-0.2228125,0.00375,-0.1421875,0.02
-0.1265625,0.0465625,-0.2415625,0.1165625,0.06625,-0.0703125,-0.22125,-0.0134375,-0.1328125,0.0346875
-0.1203125,0.0240625,-0.2365625,0.1425,0.0559375,-0.0621875,-0.2121875,-0.0059375,-0.1340625,0.034375
-0.1246875,0.03,-0.2396875,0.15875,0.038125,-0.075,-0.2090625,-0.0078125,-0.1146875,0.049375
-0.119375,0.021875,-0.2334375,0.1465625,0.0325,-0.0865625,-0.2115625,-0.001875,-0.1184375,0.0446875
-0.120625,0.00875,-0.2465625,0.153125,0.026875,-0.091875,-0.2175,-0.0053125,-0.1415625,0.0440625
-0.125,0.0096875,-0.2359375,0.1575,0.019375,-0.11375,-0.2128125,-0.0203125,-0.1584375,0.05125
-0.123125,0.0040625,-0.241875,0.1534375,-0.000625,-0.1125,-0.2153125,-0.0140625,-0.1553125,0.0678125
-0.12,0.0003125,-0.2503125,0.1696875,-0.011875,-0.113125,-0.2184375,-0.005,-0.1390625,0.08625
-0.1371875,-0.0121875,-0.2384375,0.1778125,-0.0125,-0.1046875,-0.2015625,-0.0053125,-0.12,0.085625
-0.1153125,-0.005,-0.2440625,0.1734375,-0.0196875,-0.109375,-0.2134375,-0.014375,-0.113125,0.060625
-0.1228125,-0.01125,-0.2321875,0.1725,-0.0396875,-0.1125,-0.2078125,-0.024375,-0.0990625,0.0590625
